page_rank_decimal,shortining_service,favicon,request_url,url_of_anchor,links_in_tags,iframe,web_traffic,page_rank,google_index,links_pointing_to_page,sim_lev,sim_fuzz,num_of_subdomains,len_sub,len_of_subdomains,result
4.66,1,1,-1,1,0,1,0,1,-1,-1,0.8333333333333334,22,0,1,0,-1
0.0,1,-1,1,1,1,1,-1,-1,-1,0,0.5,53,1,0,13,-1
0.0,1,1,1,1,1,1,-1,-1,-1,-1,0.5,44,1,0,12,-1
0.0,1,1,-1,1,0,1,-1,-1,-1,-1,0.5,46,1,0,14,-1
0.0,1,-1,1,-1,1,1,-1,-1,-1,1,0.5,53,1,0,14,-1
0.91,1,-1,0,1,0,-1,0,1,1,1,0.5,36,0,1,0,1
0.0,1,1,-1,1,0,-1,-1,-1,1,-1,0.25,60,1,-1,16,-1
0.0,1,-1,-1,0,-1,1,-1,-1,-1,0,0.5,33,1,0,12,-1
0.0,1,-1,-1,0,0,-1,-1,-1,-1,1,0.6,46,1,0,15,-1
4.0,1,1,0,0,0,1,0,1,-1,1,0.5555555555555556,40,1,1,2,1
0.0,1,1,1,1,1,1,-1,-1,-1,-1,0.0,100,1,1,7,-1
1.56,1,-1,1,1,1,1,0,1,-1,0,0.5,53,1,0,11,-1
2.68,1,1,1,1,1,-1,0,1,1,1,0.5714285714285714,46,0,1,0,1
4.82,1,1,0,1,0,-1,0,1,1,1,0.6,40,1,1,3,1
1.52,1,1,1,1,1,1,0,1,-1,-1,0.5714285714285714,48,0,1,0,-1
0.0,1,-1,1,0,1,1,-1,-1,-1,0,0.5,53,1,0,15,-1
6.14,1,1,-1,1,0,1,1,1,-1,1,0.625,59,1,1,2,1
8.64,-1,-1,-1,-1,-1,1,1,1,-1,1,0.7142857142857143,40,0,1,0,-1
0.0,1,1,1,0,1,-1,-1,-1,-1,0,0.5,53,1,0,13,-1
3.04,1,1,1,1,1,-1,0,1,1,1,0.5714285714285714,38,1,1,3,1
0.0,1,-1,1,1,1,1,-1,-1,-1,0,0.5,53,1,0,13,-1
2.8,1,1,1,1,1,1,0,1,-1,1,0.4,40,0,1,0,1
0.0,1,-1,1,0,1,1,-1,-1,-1,0,0.5,53,1,0,14,-1
5.16,1,1,0,1,0,-1,1,1,1,1,0.42857142857142855,38,1,1,3,1
2.86,1,1,1,1,1,1,0,1,-1,-1,0.5,53,1,1,7,1
0.34,1,1,0,1,0,-1,0,1,-1,1,0.4,53,1,1,3,1
2.68,1,-1,-1,1,0,1,0,1,1,1,0.6666666666666666,35,0,1,0,1
3.19,1,1,1,1,1,-1,0,1,1,1,0.5,38,0,1,0,1
1.51,1,-1,0,1,0,-1,0,1,1,1,0.5,42,0,1,0,1
2.36,1,1,-1,1,0,-1,0,1,-1,1,0.6,50,1,1,3,1
0.0,1,1,0,1,0,-1,0,-1,1,1,0.6,36,1,1,3,1
2.49,1,-1,1,0,1,1,0,1,-1,0,0.4,53,1,0,14,-1
2.68,1,1,1,1,1,1,0,1,1,-1,0.7142857142857143,28,0,1,0,1
4.31,1,1,1,0,0,1,0,1,1,1,0.6666666666666666,53,0,1,0,1
3.38,1,1,1,1,0,1,0,1,1,1,0.6,57,1,0,9,1
0.0,1,1,0,0,1,1,-1,-1,1,1,0.5,31,0,1,0,-1
0.0,1,1,1,0,0,-1,-1,-1,-1,1,0.5,36,1,-1,35,-1
4.85,1,-1,-1,1,-1,-1,0,1,1,1,0.75,33,0,1,0,1
5.37,1,1,-1,1,-1,-1,1,1,1,1,0.4,44,0,1,0,1
2.76,1,1,1,1,0,-1,0,1,1,1,0.4,50,1,1,3,1
0.99,1,1,0,1,0,-1,0,1,1,1,0.5714285714285714,45,1,1,3,1
1.78,1,1,1,1,0,-1,0,1,1,1,0.5714285714285714,50,0,1,0,1
1.49,1,-1,1,0,1,1,0,1,1,0,0.5,53,1,0,14,-1
0.0,1,1,-1,1,0,1,-1,-1,-1,-1,0.0,64,1,1,6,-1
2.69,1,1,0,1,0,-1,0,1,-1,1,0.7142857142857143,36,0,1,0,1
0.0,1,-1,1,0,1,1,-1,-1,-1,0,0.5,53,1,0,14,-1
2.58,1,1,1,1,1,-1,0,1,-1,1,0.6,53,0,1,0,1
3.7,1,1,1,1,1,-1,0,1,1,1,0.6,40,0,1,0,1
0.0,1,-1,1,1,1,1,-1,-1,-1,0,0.5,53,1,0,13,-1
8.64,-1,1,1,-1,1,1,1,1,-1,1,0.7142857142857143,40,0,1,0,-1
0.0,1,1,1,1,1,1,0,-1,-1,-1,0.8,33,0,1,0,-1
2.48,1,-1,-1,1,-1,-1,0,1,1,1,0.5,40,1,1,3,1
2.86,1,1,0,-1,0,1,0,1,-1,0,0.75,33,0,1,0,-1
8.81,1,-1,-1,1,0,1,1,1,-1,-1,1.0,0,1,1,4,-1
1.8,1,1,1,1,0,-1,0,1,1,1,0.6666666666666666,36,0,1,0,1
8.81,1,-1,0,-1,0,-1,1,1,-1,0,1.0,0,1,1,4,-1
3.02,1,1,0,1,0,-1,0,1,-1,1,0.5714285714285714,44,1,1,1,1
2.13,1,-1,1,1,1,1,0,1,-1,0,0.5,53,1,0,13,-1
0.61,1,1,1,1,0,1,0,1,-1,1,0.6,38,1,1,3,1
0.0,1,1,1,1,1,1,-1,-1,-1,-1,0.5,46,1,-1,21,-1
1.56,1,1,1,1,0,-1,0,1,1,1,0.5,45,0,1,0,1
0.0,1,1,1,1,1,1,-1,-1,-1,-1,0.6,67,1,0,12,-1
1.18,1,1,1,1,1,1,0,1,-1,-1,0.5,40,0,1,0,-1
2.5,1,-1,1,0,1,1,0,1,-1,0,0.5,53,1,0,12,-1
0.0,1,1,0,1,0,1,-1,-1,-1,-1,0.6666666666666666,50,0,1,0,-1
0.0,1,1,-1,1,0,-1,-1,-1,-1,-1,0.25,60,1,0,10,-1
0.47,1,1,0,1,0,-1,0,1,-1,1,0.6666666666666666,42,0,1,0,1
0.0,1,1,1,1,1,1,-1,-1,-1,-1,0.5,36,1,1,4,-1
0.57,1,1,0,-1,0,-1,0,1,-1,1,0.4,37,0,1,0,1
2.7,1,1,-1,1,1,1,0,1,1,-1,0.6666666666666666,75,2,0,9,1
2.85,1,-1,-1,1,-1,-1,0,1,-1,-1,0.4,50,1,1,2,1
4.91,1,1,0,0,0,-1,0,1,1,1,0.75,44,1,1,4,1
2.92,1,1,0,1,0,-1,0,1,-1,1,0.5714285714285714,40,0,1,0,1
1.33,1,1,1,1,1,-1,0,1,-1,1,0.75,40,0,1,0,1
2.5,1,-1,1,0,1,1,0,1,-1,0,0.5,53,1,0,14,-1
1.88,1,1,1,1,1,1,0,1,-1,1,0.5714285714285714,42,0,1,0,1
2.72,1,-1,0,1,0,1,0,1,1,1,0.4,50,1,0,14,1
0.0,1,-1,-1,-1,0,1,-1,-1,-1,0,0.6,43,1,1,6,-1
0.0,1,-1,0,1,0,1,-1,-1,-1,-1,0.25,47,1,-1,18,-1
3.46,1,1,1,1,1,1,0,1,-1,-1,0.625,47,1,1,3,1
0.14,1,1,1,1,1,1,0,-1,1,0,0.7142857142857143,35,0,1,0,1
4.66,1,1,-1,1,-1,1,0,1,-1,-1,0.8333333333333334,22,0,1,0,-1
0.0,1,-1,-1,1,-1,1,-1,-1,-1,-1,0.6,25,1,-1,36,-1
1.76,1,1,1,1,1,1,0,1,-1,-1,0.625,42,0,1,0,-1
2.96,1,-1,-1,1,-1,1,0,1,-1,-1,0.6666666666666666,50,1,1,3,1
2.5,1,-1,1,1,1,1,0,1,-1,0,0.5,53,1,0,14,-1
1.69,1,1,1,0,1,1,0,1,1,1,0.5,40,0,1,0,1
0.0,1,-1,-1,1,0,1,-1,-1,-1,-1,0.75,25,1,-1,36,-1
4.83,1,-1,0,1,0,-1,0,1,1,1,0.5,43,1,1,3,1
0.0,1,-1,-1,-1,-1,1,-1,-1,-1,1,0.6,36,1,0,13,-1
2.5,1,-1,1,0,1,1,0,1,-1,0,0.5,53,1,0,13,-1
2.73,1,-1,1,0,1,1,0,1,-1,0,0.3333333333333333,53,1,0,14,-1
2.51,1,1,-1,1,0,-1,0,1,1,1,0.5,42,1,1,3,1
0.0,1,1,1,1,0,1,-1,-1,-1,-1,0.5714285714285714,36,1,-1,18,-1
2.68,1,-1,-1,1,-1,-1,0,1,-1,1,0.6,40,1,1,3,1
0.0,1,1,1,1,1,1,-1,-1,-1,-1,0.5,47,1,0,11,-1
4.12,1,1,1,1,1,1,0,1,1,1,0.5,36,1,1,3,1
0.0,1,-1,1,0,1,1,-1,-1,-1,0,0.5,53,1,0,10,-1
1.79,1,1,0,1,0,1,0,1,1,1,0.5,33,0,1,0,1
0.0,1,1,1,1,1,1,-1,-1,-1,-1,0.8333333333333334,22,0,1,0,-1
0.0,1,-1,1,0,1,1,-1,-1,-1,0,0.5,53,1,0,13,-1
0.0,1,-1,1,0,1,1,-1,-1,-1,0,0.5,53,1,0,15,-1
0.0,1,1,1,0,1,1,-1,-1,-1,1,0.5,53,1,-1,17,-1
5.25,1,1,0,1,0,-1,1,1,1,1,0.5,50,1,1,3,1
2.41,1,1,1,1,1,1,0,1,1,1,0.4,30,1,1,3,1
5.5,1,1,0,1,0,-1,1,1,1,1,0.6,46,1,1,3,1
0.0,1,-1,-1,-1,0,1,-1,-1,-1,0,0.6,43,1,1,6,-1
3.36,1,1,0,1,0,1,0,1,1,1,0.6666666666666666,55,0,1,0,1
5.13,-1,1,0,1,0,1,1,1,-1,-1,0.8,25,0,1,0,-1
0.0,1,1,1,1,1,1,-1,-1,-1,-1,0.9,15,0,1,0,-1
4.91,1,1,0,1,0,1,0,1,1,1,0.6666666666666666,50,1,1,3,1
2.57,1,-1,1,1,1,1,0,1,-1,0,0.5,53,1,0,10,-1
0.0,1,1,1,1,1,1,0,-1,1,1,0.375,62,0,1,0,1
1.87,1,1,1,1,1,-1,0,1,-1,1,0.6666666666666666,43,1,1,4,1
1.64,1,1,1,1,1,1,0,1,-1,-1,0.5,40,0,1,0,-1
0.0,1,1,1,1,1,1,-1,-1,-1,-1,0.42857142857142855,67,1,0,8,-1
2.74,1,-1,-1,-1,0,1,0,1,1,1,0.5714285714285714,43,1,1,6,1
2.14,1,-1,1,0,1,1,0,1,-1,0,0.5,53,1,0,15,-1
4.21,1,1,1,1,1,1,0,1,-1,1,0.5714285714285714,40,1,1,3,1
3.19,1,1,0,1,0,-1,0,1,1,1,0.6666666666666666,42,0,1,0,1
2.34,1,1,1,0,1,1,0,1,-1,1,0.5,53,1,-1,16,-1
2.94,1,1,0,1,0,-1,0,1,-1,1,0.6,42,0,1,0,1
4.65,1,1,1,1,1,-1,0,1,1,-1,0.375,48,1,1,3,1
0.0,1,1,1,0,1,1,-1,-1,-1,1,0.5,53,1,-1,20,-1
3.01,1,1,1,1,1,1,0,1,1,1,0.75,40,1,1,3,1
0.0,1,1,-1,1,0,-1,-1,-1,-1,-1,0.25,60,1,1,7,-1
0.77,1,1,1,0,1,-1,0,1,-1,1,0.25,52,1,1,3,1
3.39,1,1,1,1,1,-1,0,1,-1,1,0.75,29,1,1,3,1
0.0,1,-1,-1,1,-1,1,-1,-1,-1,-1,0.75,57,1,0,12,-1
3.58,1,1,1,1,1,1,0,1,1,1,0.6666666666666666,67,2,1,7,1
4.59,1,1,0,1,0,-1,0,1,1,1,0.75,40,0,1,0,1
0.0,1,1,1,1,1,1,0,-1,-1,1,0.5714285714285714,40,1,1,3,1
0.0,1,1,-1,1,-1,-1,-1,-1,-1,0,0.25,60,1,-1,16,-1
2.73,1,-1,1,0,1,1,0,1,-1,0,0.5,53,1,0,12,-1
0.0,1,1,1,1,1,1,-1,-1,-1,-1,0.5,56,1,0,9,-1
0.0,1,1,0,1,0,1,-1,-1,-1,-1,0.42857142857142855,40,1,-1,41,-1
1.49,1,-1,1,0,1,1,0,1,-1,0,0.5,53,1,0,14,-1
3.21,1,1,0,1,0,1,0,1,-1,-1,0.6,35,1,1,3,1
0.0,1,-1,-1,1,-1,1,-1,-1,-1,-1,0.6,25,1,-1,36,-1
2.69,1,1,0,1,0,-1,0,1,-1,1,0.6666666666666666,46,1,1,3,1
0.0,1,1,0,1,0,-1,0,-1,-1,-1,0.6666666666666666,33,1,1,3,1
0.0,1,1,1,-1,1,1,-1,-1,-1,1,0.6666666666666666,46,1,0,8,-1
2.5,1,-1,1,1,1,1,0,1,-1,0,0.5,53,1,-1,16,-1
3.27,1,1,0,1,0,-1,0,1,-1,1,0.6,40,1,1,3,1
2.5,1,1,1,1,1,1,0,1,-1,-1,0.5,53,1,-1,16,-1
0.0,1,1,1,1,1,1,-1,-1,-1,-1,0.5714285714285714,40,0,1,0,-1
2.79,1,1,0,1,0,-1,0,1,1,1,0.5,37,1,1,3,1
0.0,1,-1,-1,0,0,-1,-1,-1,-1,1,0.5714285714285714,46,1,0,14,-1
8.64,-1,-1,-1,-1,-1,1,1,1,-1,1,0.7142857142857143,40,0,1,0,-1
0.0,1,1,1,1,1,1,-1,-1,-1,-1,0.5,46,1,0,11,-1
0.0,1,1,1,-1,1,1,-1,-1,-1,0,0.5,43,0,1,0,-1
1.59,1,1,1,1,1,1,0,1,-1,1,0.5,42,0,1,0,1
8.64,-1,1,1,-1,1,1,1,1,-1,1,0.7142857142857143,40,0,1,0,-1
0.0,1,1,1,1,1,1,-1,-1,-1,-1,0.75,33,0,1,0,-1
4.85,1,1,0,0,0,-1,0,1,1,1,0.6666666666666666,35,0,1,0,1
0.0,1,-1,-1,0,-1,1,-1,-1,-1,0,0.5,44,2,-1,23,-1
4.39,1,1,-1,0,-1,-1,0,1,1,1,0.4,57,1,1,1,1
2.5,1,-1,1,1,1,1,0,1,-1,0,0.5,53,1,0,15,-1
1.75,1,-1,-1,-1,-1,1,0,1,-1,0,0.5,47,1,-1,28,-1
5.15,1,-1,-1,1,-1,-1,1,1,1,0,0.5,40,1,1,3,1
2.86,1,1,1,0,1,1,0,1,1,1,0.6666666666666666,53,0,1,0,1
3.03,1,1,0,1,0,1,0,1,1,1,0.5,57,1,1,2,1
0.0,1,1,1,1,1,1,-1,-1,-1,-1,0.6,50,1,0,15,-1
3.06,1,1,1,1,1,1,0,1,-1,-1,0.4,57,0,1,0,-1
0.0,1,1,1,1,1,1,-1,-1,-1,-1,0.25,38,0,1,0,-1
1.46,1,-1,1,1,1,1,0,1,-1,1,0.5,53,1,0,13,-1
0.0,1,1,1,1,1,1,-1,-1,-1,-1,0.5,46,1,0,13,-1
0.0,1,-1,-1,0,-1,1,0,-1,-1,1,0.6,43,1,1,3,1
2.5,1,-1,1,0,1,1,0,1,-1,0,0.5,53,1,0,15,-1
8.64,-1,-1,-1,-1,-1,1,1,1,-1,1,0.7142857142857143,40,0,1,0,-1
1.58,1,1,1,1,1,1,0,1,1,-1,0.5,43,1,1,3,1
0.0,1,-1,-1,-1,-1,1,-1,-1,-1,1,0.4,47,2,-1,24,-1
2.17,1,1,0,1,0,-1,0,1,1,1,0.5,38,0,1,0,1
0.0,1,-1,1,1,1,1,-1,-1,-1,0,0.5,53,1,0,15,-1
8.81,1,-1,-1,1,0,1,1,1,-1,-1,1.0,0,1,1,4,-1
0.0,1,1,-1,1,-1,-1,-1,-1,-1,-1,0.25,60,1,-1,23,-1
0.0,1,-1,1,0,1,1,-1,-1,-1,0,0.5,53,1,-1,18,-1
2.18,1,-1,1,0,1,1,0,1,-1,0,0.5,53,1,0,12,-1
4.81,1,1,1,1,1,1,0,1,-1,1,0.5,37,1,1,3,1
2.49,1,1,1,1,1,1,0,1,1,-1,0.42857142857142855,71,1,1,7,1
2.9,1,1,0,1,1,-1,0,1,1,0,0.6,38,1,1,3,1
3.5,1,-1,-1,1,-1,-1,0,1,-1,1,0.6666666666666666,47,1,1,3,1
0.0,1,1,1,1,1,1,0,-1,1,-1,0.6666666666666666,43,1,1,3,1
0.0,1,1,1,1,0,1,-1,-1,-1,-1,0.4,47,2,-1,48,-1
4.6,1,1,0,1,0,-1,0,1,-1,1,0.625,44,1,1,3,1
1.41,1,-1,1,1,1,1,0,1,-1,0,0.5,53,1,-1,16,-1
2.73,1,-1,1,1,1,1,0,1,-1,0,0.5,53,1,0,14,-1
0.0,1,1,1,1,1,1,-1,-1,-1,-1,0.5714285714285714,36,1,-1,29,-1
2.08,1,1,0,1,0,-1,0,1,1,0,0.6,45,0,1,0,1
0.87,1,-1,-1,-1,0,1,0,1,-1,1,0.5714285714285714,57,1,0,14,1
2.88,1,1,0,0,0,-1,0,1,1,1,0.3333333333333333,42,1,1,3,1
0.0,1,1,0,1,1,1,-1,-1,-1,-1,0.6,55,1,1,6,-1
0.0,1,1,1,1,1,-1,-1,-1,-1,-1,0.6,44,1,0,10,-1
2.85,1,1,0,1,0,-1,0,1,1,1,0.5714285714285714,42,0,1,0,1
6.42,1,-1,-1,0,0,1,1,1,-1,1,0.625,53,1,1,3,1
0.0,1,-1,0,1,0,1,-1,-1,-1,-1,0.6666666666666666,46,1,0,13,-1
1.78,1,1,1,0,1,1,0,1,-1,0,0.5,53,1,0,12,-1
0.74,1,1,0,1,0,-1,0,1,1,1,0.6,53,1,1,3,1
3.0,1,1,1,1,1,-1,0,1,1,1,0.7142857142857143,40,0,1,0,1
3.74,1,1,1,1,1,1,0,1,1,1,0.75,46,1,1,3,1
3.23,1,1,1,1,1,1,0,1,1,1,0.6666666666666666,44,1,1,3,1
4.78,1,1,-1,1,0,1,0,1,-1,-1,0.5714285714285714,57,1,1,1,-1
0.0,1,1,-1,1,0,-1,-1,-1,-1,-1,0.25,60,1,0,10,-1
2.73,1,-1,1,0,1,1,0,1,-1,0,0.5,53,1,0,15,-1
2.86,1,1,0,1,0,-1,0,1,1,1,0.7142857142857143,50,0,1,0,1
4.78,1,1,-1,1,-1,1,0,1,-1,-1,0.5714285714285714,57,1,1,1,-1
0.0,1,1,1,1,1,1,-1,-1,-1,-1,0.6,36,1,-1,17,-1
4.98,1,1,-1,1,-1,1,0,1,1,-1,0.6,55,2,0,10,1
5.56,1,1,-1,1,-1,1,1,1,1,-1,0.7142857142857143,36,0,1,0,-1
0.0,1,1,1,1,1,1,-1,-1,-1,0,0.5,53,1,0,11,-1
5.09,1,1,0,1,0,-1,1,1,1,1,0.5714285714285714,44,1,1,3,1
0.0,1,-1,1,0,1,1,-1,-1,-1,0,0.5,53,1,0,15,-1
2.14,1,1,0,1,0,-1,0,1,-1,1,0.6,46,1,1,3,1
2.03,1,1,1,1,1,1,0,1,-1,-1,0.6666666666666666,53,0,1,0,-1
8.81,1,-1,-1,1,0,1,1,1,-1,-1,1.0,0,1,1,4,-1
2.9,1,-1,-1,-1,-1,-1,0,1,1,1,0.6923076923076923,42,0,1,0,1
2.44,1,1,-1,1,0,-1,0,1,1,1,0.6,46,1,1,3,1
4.87,1,1,-1,1,0,-1,0,1,1,0,0.8461538461538461,25,1,1,3,1
0.0,1,1,1,1,1,1,-1,-1,-1,-1,0.6,40,1,1,4,-1
0.0,1,1,1,1,1,1,-1,-1,-1,0,0.5,53,1,-1,20,-1
0.0,1,-1,1,0,1,1,-1,-1,-1,0,0.5,53,1,0,10,-1
0.0,1,1,1,1,1,1,-1,-1,-1,-1,0.7142857142857143,38,0,1,0,-1
4.9,1,1,1,0,0,-1,0,1,1,1,0.6666666666666666,40,0,1,0,1
1.01,1,1,0,1,0,-1,0,1,-1,1,0.5,36,0,1,0,1
0.0,1,1,1,1,1,1,0,-1,1,1,0.6666666666666666,46,0,1,0,1
1.63,1,1,1,0,1,1,0,1,-1,1,0.5,53,1,-1,16,-1
2.5,1,-1,1,0,1,1,0,1,-1,0,0.5,53,1,0,11,-1
8.81,1,-1,0,-1,0,-1,1,1,-1,0,1.0,0,1,1,4,-1
5.56,1,1,-1,1,-1,1,1,1,-1,-1,0.7142857142857143,36,0,1,0,-1
2.68,1,1,-1,1,0,-1,0,1,1,1,0.5714285714285714,41,1,1,3,1
1.69,1,1,1,1,1,1,0,1,-1,0,0.4,53,1,-1,19,-1
0.0,1,1,-1,1,-1,1,-1,-1,-1,-1,0.5,47,1,0,11,-1
1.77,1,-1,-1,0,-1,1,0,1,-1,1,0.6666666666666666,47,1,1,3,1
4.66,1,1,-1,1,0,1,0,1,-1,-1,0.8333333333333334,22,0,1,0,-1
0.0,1,1,0,1,0,1,-1,-1,-1,-1,0.42857142857142855,71,1,0,10,-1
3.67,1,-1,-1,1,0,-1,0,1,-1,1,0.5714285714285714,47,0,1,0,1
0.0,1,-1,-1,1,-1,1,-1,-1,-1,-1,0.6,25,1,-1,36,-1
6.21,1,1,-1,0,-1,-1,1,1,-1,0,0.4,60,1,1,5,-1
4.66,1,1,-1,1,-1,1,0,1,-1,-1,0.8333333333333334,22,0,1,0,-1
2.1,1,1,0,1,0,-1,0,1,1,1,0.7142857142857143,47,0,1,0,1
0.0,1,-1,1,0,1,1,-1,-1,-1,0,0.5,53,1,-1,16,-1
0.0,1,1,1,1,1,1,-1,-1,-1,0,0.5,53,1,-1,22,-1
5.22,1,1,-1,1,0,-1,1,1,-1,1,0.6,55,1,1,5,1
3.36,1,1,-1,1,-1,1,0,1,1,1,0.6,43,1,1,2,1
4.81,1,1,-1,0,0,1,0,1,1,1,0.5714285714285714,36,1,0,9,1
0.0,1,1,0,1,0,1,-1,-1,-1,-1,0.5,43,1,-1,20,-1
0.0,1,-1,1,0,1,1,-1,-1,-1,0,0.5,53,1,0,12,-1
5.37,1,1,-1,1,-1,1,1,1,-1,1,0.5,50,0,1,0,1
2.05,1,1,1,1,1,-1,0,1,1,1,0.625,42,0,1,0,1
3.7,1,1,0,1,0,1,0,1,1,1,0.5,40,1,1,3,1
5.33,1,1,-1,1,0,-1,1,1,-1,1,0.4,52,0,1,0,1
4.95,1,1,0,1,-1,-1,0,1,1,0,0.5714285714285714,57,1,1,3,1
0.0,1,1,-1,1,-1,-1,-1,-1,-1,-1,0.6,57,1,0,12,-1
0.0,1,1,1,1,1,1,-1,-1,-1,-1,0.5,36,1,1,4,-1
4.81,1,1,1,1,1,1,0,1,-1,0,0.5714285714285714,38,1,1,3,1
5.56,1,1,0,0,0,-1,1,1,1,1,0.7142857142857143,36,0,1,0,-1
2.53,1,1,0,1,0,-1,0,1,1,1,0.5714285714285714,43,0,1,0,1
4.67,1,1,0,1,0,-1,0,1,-1,1,0.5,38,0,1,0,1
3.17,1,1,1,1,1,-1,0,1,1,1,0.5,57,1,1,3,1
2.79,1,-1,1,1,1,1,0,1,-1,0,0.5,53,1,0,13,-1
0.0,1,1,-1,1,1,1,-1,-1,-1,-1,0.5,46,1,0,12,-1
0.47,1,1,1,1,1,1,0,1,1,1,0.6,45,1,1,3,1
0.44,1,1,1,1,1,1,0,1,-1,-1,0.5,47,0,1,0,1
3.61,1,-1,0,1,0,-1,0,1,-1,1,0.5,50,1,1,3,1
3.64,1,1,-1,0,0,-1,0,1,1,1,0.625,50,1,1,6,1
2.16,1,1,1,1,0,-1,0,1,1,1,0.6,46,1,1,3,1
3.1,1,1,1,1,1,-1,0,1,1,1,0.5,43,0,1,0,1
2.73,1,-1,0,1,0,1,0,1,1,-1,0.6,42,1,1,3,1
4.75,1,-1,-1,1,-1,1,0,1,1,1,0.42857142857142855,73,0,1,0,1
1.47,1,1,1,1,1,-1,0,1,-1,1,0.6,50,0,1,0,1
0.0,1,-1,1,0,1,1,-1,-1,1,0,0.5,53,1,-1,16,-1
0.0,1,1,1,1,1,1,0,-1,-1,-1,0.6,42,1,0,8,1
0.0,1,1,1,1,0,1,-1,-1,-1,-1,0.5714285714285714,36,1,-1,19,-1
1.69,1,1,1,1,1,1,0,1,-1,1,0.25,53,1,-1,17,-1
0.0,1,1,1,1,1,1,-1,-1,-1,-1,0.5,43,1,0,8,-1
3.5,1,1,1,0,1,-1,0,1,1,1,0.6,50,0,1,0,1
4.93,1,1,1,1,1,1,0,1,-1,-1,0.5,43,2,0,12,1
3.28,1,1,1,1,1,1,0,1,1,1,0.6666666666666666,57,1,1,3,1
1.59,1,-1,1,0,1,1,0,1,-1,0,0.5,53,1,0,13,-1
5.02,1,1,1,1,1,1,1,1,1,1,0.75,36,0,1,0,1
0.0,1,-1,-1,1,-1,1,-1,-1,-1,-1,0.6,25,1,-1,36,-1
4.87,1,1,-1,1,0,-1,0,1,1,1,0.7142857142857143,40,0,1,0,1
8.81,1,-1,-1,1,0,1,1,1,-1,-1,1.0,0,1,1,4,-1
0.0,1,-1,1,1,1,1,-1,-1,-1,0,0.5,53,1,0,12,-1
1.51,1,1,1,1,1,1,0,1,1,0,0.6,43,0,1,0,1
2.76,1,1,1,0,0,-1,0,1,1,1,0.6,40,1,1,3,1
2.5,1,-1,1,0,1,1,0,1,-1,0,0.5,53,1,0,12,-1
2.38,1,1,1,1,1,1,0,1,-1,-1,0.5,50,1,0,9,1
0.0,1,1,1,1,1,-1,0,-1,-1,0,0.5,45,0,1,0,1
6.43,1,1,0,1,0,1,1,1,1,1,0.5714285714285714,59,1,1,2,1
0.0,1,-1,-1,-1,-1,1,-1,-1,-1,0,0.5714285714285714,43,1,0,14,-1
0.0,1,-1,0,1,0,1,-1,-1,-1,-1,0.25,47,1,0,14,-1
0.0,1,-1,-1,1,-1,1,-1,-1,-1,-1,0.6666666666666666,25,1,-1,36,-1
8.64,-1,1,1,-1,1,1,1,1,-1,1,0.7142857142857143,40,0,1,0,-1
3.49,1,1,-1,1,0,-1,0,1,1,1,0.5,44,1,1,3,1
2.78,1,-1,1,0,1,1,0,1,-1,0,0.5,53,1,0,11,-1
3.06,1,1,0,1,0,-1,0,1,-1,1,0.6666666666666666,35,1,1,3,1
2.73,1,1,-1,1,0,-1,0,1,-1,-1,0.5714285714285714,44,1,1,3,1
1.45,1,1,1,1,1,-1,0,1,1,1,0.5,44,0,1,0,1
4.52,1,1,0,0,0,1,0,1,-1,1,0.5,44,1,1,5,1
2.45,1,-1,1,1,1,1,0,1,-1,0,0.5,53,1,0,14,-1
3.47,1,1,-1,1,0,-1,0,1,1,1,0.6,38,1,1,3,1
2.73,1,1,0,1,0,-1,0,1,-1,1,0.3333333333333333,50,0,1,0,1
0.43,1,1,1,1,1,1,0,1,-1,-1,0.625,50,0,1,0,-1
2.34,1,1,1,1,1,1,0,1,1,1,0.42857142857142855,40,1,1,3,1
0.0,1,-1,-1,1,-1,1,-1,-1,-1,-1,0.6666666666666666,25,1,-1,36,-1
2.82,1,1,1,1,1,-1,0,1,1,1,0.5,42,0,1,0,1
2.14,1,-1,1,0,1,1,0,1,-1,0,0.5,53,1,0,15,-1
0.0,1,-1,0,1,1,1,-1,-1,1,-1,0.7142857142857143,38,0,1,0,-1
3.84,1,1,0,1,0,-1,0,1,-1,1,0.5,56,1,1,3,1
3.67,1,1,1,1,1,-1,0,1,1,1,0.6,35,1,1,3,1
2.93,1,1,0,1,0,-1,0,1,1,1,0.6,33,1,1,3,1
2.2,1,-1,1,1,1,1,0,1,-1,0,0.5,53,1,0,11,-1
2.93,1,1,1,1,1,-1,0,1,1,1,0.5,46,0,1,0,1
3.94,1,1,1,1,0,-1,0,1,1,1,0.5,46,0,1,0,1
1.49,1,-1,1,0,1,1,0,1,-1,0,0.5,53,1,0,14,-1
2.44,1,1,1,1,1,1,0,1,-1,1,0.75,33,0,1,0,1
4.73,1,-1,0,1,0,-1,0,1,-1,-1,0.6666666666666666,43,1,1,3,-1
3.81,1,1,0,1,0,-1,0,1,1,1,0.5,38,1,1,3,1
3.27,1,1,1,1,1,1,0,1,-1,-1,0.7777777777777778,46,1,1,4,1
2.75,1,-1,-1,0,-1,-1,0,1,-1,1,0.5714285714285714,43,1,0,8,1
0.0,1,1,-1,-1,-1,1,0,-1,1,1,0.14285714285714285,67,0,1,0,1
0.0,1,1,-1,-1,0,1,-1,-1,-1,1,0.6,46,1,0,13,-1
0.82,1,1,0,1,0,1,0,1,1,-1,0.5,36,1,1,3,1
